Datum,Bundesland,Behandlungsgruppe,Anzahl_Meldebereiche,"Aktuelle_COVID_Faelle_ITS",Belegte_Intensivbetten,Freie_Intensivbetten,7_Tage_Notfallreserve,"Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe","faelle_covid_erstaufnahmen","Freie_IV_Kapazitaeten_Davon_Isolationspflichtige_Kinder","einschraenkung_beatmungsgeraet",einschraenkung_material,einschraenkung_personal,einschraenkung_raum
"2021-06-06T12:15:00+02:00",DEUTSCHLAND,KINDER,355,7,1913,895,429,779,251,203,50,47,55,NA,NA,1,0,31,15
"2021-06-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1789,19178,3988,10176,3495,1538,564,265,366,131,NA,NA,10,2,359,142
"2021-06-07T12:15:00+02:00",DEUTSCHLAND,KINDER,354,6,1919,886,430,768,250,204,52,44,54,NA,NA,1,0,35,15
"2021-06-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1693,19721,3536,10133,3237,1459,576,247,370,132,NA,NA,13,3,366,145
"2021-06-08T12:15:00+02:00",DEUTSCHLAND,KINDER,355,6,1934,884,430,782,242,202,51,47,55,NA,NA,3,0,37,20
"2021-06-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1591,19877,3449,10095,3139,1391,580,248,364,133,NA,NA,13,3,377,143
"2021-06-09T12:15:00+02:00",DEUTSCHLAND,KINDER,356,7,1937,898,432,778,243,206,51,45,54,NA,NA,6,0,39,19
"2021-06-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1499,19819,3480,10140,3242,1402,578,238,378,132,NA,NA,12,3,397,145
"2021-06-10T12:15:00+02:00",DEUTSCHLAND,KINDER,357,8,1991,865,430,763,243,209,48,46,54,NA,NA,6,0,40,19
"2021-06-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1413,19728,3509,10174,3209,1450,603,229,361,133,NA,NA,12,4,450,150
"2021-06-11T12:15:00+02:00",DEUTSCHLAND,KINDER,357,7,1963,877,433,762,243,212,45,44,56,NA,NA,7,1,59,22
"2021-06-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1336,19498,3624,10228,3285,1472,602,227,356,141,NA,NA,10,4,466,154
"2021-06-12T12:15:00+02:00",DEUTSCHLAND,KINDER,357,7,1959,872,434,761,257,211,46,42,58,NA,NA,6,1,69,25
"2021-06-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1329,19043,3929,10260,3464,1505,612,214,354,145,NA,NA,9,4,461,147
"2021-06-13T12:15:00+02:00",DEUTSCHLAND,KINDER,357,8,1963,871,426,773,252,210,47,43,57,NA,NA,5,2,74,32
"2021-06-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1273,19288,3894,10239,3491,1537,618,215,342,151,NA,NA,9,4,458,145
"2021-06-14T12:15:00+02:00",DEUTSCHLAND,KINDER,357,8,1988,846,429,784,254,213,47,43,54,NA,NA,6,2,76,32
"2021-06-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1202,19676,3609,10221,3353,1456,621,226,331,148,NA,NA,8,4,457,151
"2021-06-15T12:15:00+02:00",DEUTSCHLAND,KINDER,356,6,1962,864,438,792,254,217,46,40,53,NA,NA,5,2,70,27
"2021-06-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1130,19735,3538,10221,3387,1472,634,216,333,143,NA,NA,7,3,453,147
"2021-06-16T12:15:00+02:00",DEUTSCHLAND,KINDER,357,5,1979,861,427,794,239,212,49,43,53,NA,NA,5,2,75,30
"2021-06-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1326,1065,19680,3568,10243,3341,1486,641,210,332,143,NA,NA,7,3,447,141
"2021-06-17T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1955,863,415,760,221,207,48,46,53,NA,NA,6,2,76,31
"2021-06-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,1006,19738,3480,10224,3240,1459,632,219,329,145,NA,NA,5,2,452,141
"2021-06-18T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1959,850,420,744,214,210,47,44,53,NA,NA,5,2,74,30
"2021-06-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,961,19404,3689,10212,3331,1467,612,229,339,145,NA,NA,8,2,480,148
"2021-06-19T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1956,849,416,755,217,212,46,44,52,NA,NA,5,2,79,30
"2021-06-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,927,18967,4003,10255,3449,1545,615,229,333,148,NA,NA,8,4,474,143
"2021-06-20T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1950,860,416,757,217,214,43,43,54,NA,NA,7,2,78,25
"2021-06-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,885,19268,3834,10236,3455,1532,632,215,335,141,NA,NA,7,3,466,143
"2021-06-21T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1945,878,423,763,222,216,46,39,53,NA,NA,6,2,77,24
"2021-06-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,845,19735,3441,10209,3188,1447,623,221,335,144,NA,NA,6,3,466,152
"2021-06-22T12:15:00+02:00",DEUTSCHLAND,KINDER,354,5,1980,843,424,753,223,217,42,42,53,NA,NA,6,2,77,25
"2021-06-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,807,19846,3365,10251,3189,1450,633,221,321,148,NA,NA,6,3,448,143
"2021-06-23T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1997,834,420,768,237,219,41,41,53,NA,NA,6,2,75,25
"2021-06-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,776,19736,3461,10279,3176,1391,615,232,325,151,NA,NA,6,2,455,157
"2021-06-24T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1997,830,424,767,237,221,40,40,53,NA,NA,6,2,74,24
"2021-06-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,731,19689,3458,10292,3226,1465,623,228,324,148,NA,NA,5,2,455,147
"2021-06-25T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1982,835,420,777,239,220,41,39,53,NA,NA,7,2,73,25
"2021-06-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,712,19238,3693,10343,3338,1473,618,234,322,149,NA,NA,8,2,471,142
"2021-06-26T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1962,838,416,761,223,215,43,41,54,NA,NA,7,2,78,27
"2021-06-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,701,18893,3969,10374,3492,1521,621,239,314,149,NA,NA,9,2,469,146
"2021-06-27T12:15:00+02:00",DEUTSCHLAND,KINDER,354,5,1950,860,421,758,229,212,46,40,56,NA,NA,7,2,80,27
"2021-06-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,683,19075,3986,10340,3538,1539,646,227,301,150,NA,NA,8,2,457,128
"2021-06-28T12:15:00+02:00",DEUTSCHLAND,KINDER,354,6,1942,871,426,752,233,212,51,37,54,NA,NA,8,2,79,28
"2021-06-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,660,19542,3622,10315,3298,1446,652,221,307,144,NA,NA,8,2,452,139
"2021-06-29T12:15:00+02:00",DEUTSCHLAND,KINDER,354,4,1948,871,419,765,231,213,47,40,54,NA,NA,8,2,80,29
"2021-06-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,611,19589,3566,10315,3260,1425,645,225,306,148,NA,NA,9,2,450,147
"2021-06-30T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1944,876,422,772,237,215,43,41,55,NA,NA,8,2,77,28
"2021-07-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1325,588,19407,3706,10349,3269,1471,643,230,304,148,NA,NA,9,2,457,142
"2021-07-01T12:15:00+02:00",DEUTSCHLAND,KINDER,354,2,2000,837,417,759,233,213,42,45,54,NA,NA,6,2,79,27
"2021-07-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,563,19284,3619,10312,3279,1460,643,229,302,150,NA,NA,9,2,454,137
"2021-07-02T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1956,849,413,744,227,213,38,46,55,NA,NA,6,2,77,24
"2021-07-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,546,18878,3855,10337,3406,1459,635,235,304,150,NA,NA,8,2,468,132
"2021-07-03T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1941,858,417,709,215,213,40,47,52,NA,NA,6,2,79,26
"2021-07-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,545,18570,4082,10360,3517,1464,641,238,298,147,NA,NA,7,2,466,126
"2021-07-04T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1903,892,419,742,216,211,42,45,54,NA,NA,6,2,78,25
"2021-07-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,524,18750,4137,10354,3575,1502,647,235,295,147,NA,NA,7,3,458,133
"2021-07-05T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1875,920,415,760,226,214,36,45,57,NA,NA,6,2,74,23
"2021-07-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,506,19242,3754,10317,3425,1416,651,224,307,142,NA,NA,9,3,454,133
"2021-07-06T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1903,889,414,766,221,210,40,48,54,NA,NA,6,2,80,28
"2021-07-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1324,482,19366,3638,10311,3364,1389,645,234,302,143,NA,NA,9,3,450,144
"2021-07-07T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1906,890,411,763,219,211,40,46,55,NA,NA,6,2,79,26
"2021-07-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1323,467,19285,3725,10317,3455,1384,647,228,311,137,NA,NA,8,2,455,136
"2021-07-08T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1895,894,414,762,215,211,39,46,56,NA,NA,6,2,76,25
"2021-07-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1322,450,19268,3612,10320,3330,1357,640,230,312,140,NA,NA,6,2,462,136
"2021-07-09T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1912,876,411,770,217,210,43,44,55,NA,NA,8,2,77,28
"2021-07-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1320,433,18814,3863,10334,3402,1394,631,224,322,143,NA,NA,7,2,466,141
"2021-07-10T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1881,897,405,777,214,207,45,46,54,NA,NA,7,2,82,28
"2021-07-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1318,430,18405,4144,10353,3522,1411,625,233,317,143,NA,NA,10,2,479,137
"2021-07-11T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1863,913,410,777,224,209,46,41,56,NA,NA,5,2,78,28
"2021-07-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1321,433,18599,4205,10313,3677,1486,645,228,308,140,NA,NA,10,2,462,133
"2021-07-12T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1867,907,412,784,227,219,38,40,55,NA,NA,5,2,73,24
"2021-07-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1317,404,19156,3667,10290,3319,1407,633,228,313,143,NA,NA,11,2,466,137
"2021-07-13T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1872,906,410,779,228,216,39,42,55,NA,NA,5,2,72,27
"2021-07-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,394,19260,3586,10288,3275,1360,642,221,310,146,NA,NA,10,2,452,139
"2021-07-14T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1904,874,410,765,228,210,44,42,56,NA,NA,5,2,78,31
"2021-07-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,393,19253,3558,10262,3248,1320,621,223,328,147,NA,NA,10,2,471,148
"2021-07-15T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1915,864,404,752,226,212,42,42,56,NA,NA,4,2,76,30
"2021-07-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1317,376,19090,3532,10284,3181,1319,618,219,332,148,NA,NA,8,3,468,143
"2021-07-16T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1939,829,406,731,214,203,42,50,57,NA,NA,6,2,81,33
"2021-07-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,369,18777,3716,10342,3259,1353,612,226,334,147,NA,NA,9,3,471,141
"2021-07-17T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1914,863,410,724,209,201,44,49,58,NA,NA,6,3,80,34
"2021-07-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1319,369,18372,4054,10358,3479,1434,632,219,323,145,NA,NA,8,3,460,127
"2021-07-18T12:15:00+02:00",DEUTSCHLAND,KINDER,352,2,1913,862,407,725,207,199,44,51,58,NA,NA,7,3,84,35
"2021-07-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1318,363,18575,4099,10328,3525,1443,647,216,308,147,NA,NA,10,3,445,125
"2021-07-19T12:15:00+02:00",DEUTSCHLAND,KINDER,352,5,1917,854,412,727,206,202,46,50,54,NA,NA,7,3,86,33
"2021-07-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1318,357,19100,3628,10286,3280,1374,640,209,317,152,NA,NA,11,3,443,131
"2021-07-20T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1910,870,415,736,220,203,46,49,54,NA,NA,7,3,86,34
"2021-07-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,353,19138,3550,10235,3254,1335,641,213,312,149,NA,NA,11,3,445,137
"2021-07-21T12:15:00+02:00",DEUTSCHLAND,KINDER,350,4,1931,839,409,735,216,202,46,48,54,NA,NA,7,3,84,35
"2021-07-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,350,19021,3655,10212,3277,1396,647,211,306,149,NA,NA,10,3,441,126
"2021-07-22T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1949,820,407,700,224,204,48,47,53,NA,NA,6,3,85,35
"2021-07-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,353,19031,3553,10205,3220,1352,637,209,315,148,NA,NA,11,3,443,135
"2021-07-23T12:15:00+02:00",DEUTSCHLAND,KINDER,352,3,1942,821,403,698,229,204,44,48,56,NA,NA,6,3,83,35
"2021-07-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,351,18749,3733,10262,3338,1370,619,218,329,145,NA,NA,10,2,465,136
"2021-07-24T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1932,833,408,685,222,197,47,52,57,NA,NA,6,3,87,38
"2021-07-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,367,18361,4009,10274,3458,1443,630,214,322,143,NA,NA,10,2,453,132
"2021-07-25T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1908,855,409,705,230,197,46,54,56,NA,NA,5,2,88,38
"2021-07-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,365,18582,4003,10275,3517,1466,650,207,314,140,NA,NA,10,2,444,129
"2021-07-26T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1903,863,408,714,222,200,48,48,57,NA,NA,4,2,85,36
"2021-07-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,367,19009,3669,10233,3337,1411,653,206,308,143,NA,NA,11,2,432,132
"2021-07-27T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1921,855,412,718,224,201,47,48,57,NA,NA,4,2,85,36
"2021-07-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,352,19218,3433,10231,3196,1364,652,216,303,139,NA,NA,12,2,439,131
"2021-07-28T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1975,806,408,694,211,202,47,47,57,NA,NA,4,2,85,34
"2021-07-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,344,19175,3522,10256,3261,1357,649,210,311,141,21,NA,11,2,445,127
"2021-07-29T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1961,819,407,700,217,199,45,52,57,0,NA,4,2,87,36
"2021-07-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,349,19026,3513,10280,3268,1415,644,219,308,139,24,NA,11,3,443,141
"2021-07-30T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1957,818,409,708,227,196,48,53,56,1,NA,4,2,91,38
"2021-07-31T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,357,18722,3667,10304,3275,1446,635,230,312,134,21,NA,11,3,462,139
"2021-07-31T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1939,837,410,704,224,199,49,50,55,1,NA,4,2,88,38
"2021-08-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,360,18342,3881,10336,3405,1468,628,232,316,134,21,NA,11,4,459,136
"2021-08-01T12:15:00+02:00",DEUTSCHLAND,KINDER,353,4,1935,836,416,710,227,201,44,53,55,0,NA,5,2,88,40
"2021-08-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,374,18427,4043,10337,3554,1515,641,227,313,133,21,NA,11,4,459,138
"2021-08-02T12:15:00+02:00",DEUTSCHLAND,KINDER,351,4,1909,847,416,713,227,201,45,53,52,0,NA,6,2,90,36
"2021-08-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,375,18904,3693,10311,3383,1471,651,217,311,137,32,NA,9,4,451,127
"2021-08-03T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1937,848,421,704,216,206,43,53,52,1,NA,5,2,90,38
"2021-08-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,389,18990,3656,10308,3320,1458,654,218,303,141,28,NA,9,2,435,130
"2021-08-04T12:15:00+02:00",DEUTSCHLAND,KINDER,354,3,1926,864,421,710,212,209,47,47,51,0,NA,6,3,89,36
"2021-08-05T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,384,18938,3677,10251,3379,1459,654,215,307,138,30,NA,10,2,441,132
"2021-08-05T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1931,855,418,711,216,212,44,46,51,0,NA,6,3,84,33
"2021-08-06T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,390,19022,3510,10252,3190,1389,638,223,313,139,20,NA,9,2,456,139
"2021-08-06T12:15:00+02:00",DEUTSCHLAND,KINDER,353,3,1927,848,408,718,228,210,45,45,53,0,NA,7,3,83,28
"2021-08-07T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,410,18772,3571,10281,3220,1374,618,228,323,143,20,NA,11,2,464,148
"2021-08-07T12:15:00+02:00",DEUTSCHLAND,KINDER,353,6,1907,863,413,726,235,203,48,47,55,0,NA,6,3,87,29
"2021-08-08T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,429,18463,3802,10314,3351,1404,611,229,327,146,27,NA,11,2,472,147
"2021-08-08T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1893,881,413,719,230,202,46,49,56,0,NA,6,3,87,27
"2021-08-09T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,451,18535,3954,10249,3449,1460,626,222,320,145,32,NA,11,2,454,151
"2021-08-09T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1954,824,414,696,229,197,48,51,57,1,NA,5,2,90,29
"2021-08-10T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,438,18860,3762,10242,3367,1410,630,228,317,138,39,NA,11,2,455,154
"2021-08-10T12:15:00+02:00",DEUTSCHLAND,KINDER,351,5,1955,816,404,701,227,197,49,49,56,0,NA,7,2,89,28
"2021-08-11T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,450,19013,3627,10221,3365,1425,634,219,319,141,47,NA,11,2,446,148
"2021-08-11T12:15:00+02:00",DEUTSCHLAND,KINDER,349,4,1943,812,400,689,215,199,44,50,56,0,NA,8,2,86,27
"2021-08-12T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,468,18929,3698,10219,3331,1413,633,216,323,139,44,NA,11,2,457,141
"2021-08-12T12:15:00+02:00",DEUTSCHLAND,KINDER,349,4,1972,784,398,670,202,195,45,53,56,0,NA,9,2,88,33
"2021-08-13T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,476,18982,3607,10187,3232,1373,628,217,326,141,33,NA,10,2,459,146
"2021-08-13T12:15:00+02:00",DEUTSCHLAND,KINDER,349,4,1927,825,401,684,202,195,42,56,56,1,NA,8,2,88,31
"2021-08-14T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,484,18683,3763,10238,3314,1418,625,221,327,140,37,NA,11,2,464,139
"2021-08-14T12:15:00+02:00",DEUTSCHLAND,KINDER,349,5,1914,837,401,683,199,197,43,53,56,0,NA,8,2,86,31
"2021-08-15T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1312,512,18373,3990,10253,3434,1426,636,210,324,142,41,NA,12,2,460,132
"2021-08-15T12:15:00+02:00",DEUTSCHLAND,KINDER,351,5,1922,849,412,687,204,192,49,55,55,2,NA,10,2,93,36
"2021-08-16T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,541,18591,3926,10248,3396,1401,629,209,334,139,54,NA,14,2,459,143
"2021-08-16T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1922,857,414,689,202,195,49,52,56,0,NA,10,2,91,34
"2021-08-17T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,571,18805,3728,10196,3312,1396,636,204,326,144,56,NA,11,1,446,141
"2021-08-17T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1933,855,416,679,202,198,50,49,56,1,NA,9,2,90,35
"2021-08-18T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,594,18922,3645,10218,3260,1389,637,205,327,142,60,NA,11,1,439,148
"2021-08-18T12:15:00+02:00",DEUTSCHLAND,KINDER,353,6,1935,860,412,685,202,194,53,49,57,0,NA,11,2,94,34
"2021-08-19T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,617,18943,3600,10206,3240,1370,629,212,329,140,59,NA,12,1,442,153
"2021-08-19T12:15:00+02:00",DEUTSCHLAND,KINDER,353,6,1906,889,415,707,211,193,53,51,56,0,NA,12,2,93,34
"2021-08-20T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,647,18966,3500,10236,3123,1333,624,208,340,137,53,NA,12,1,456,154
"2021-08-20T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1919,864,410,691,198,197,51,50,55,1,NA,12,2,90,29
"2021-08-21T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,677,18550,3693,10295,3296,1401,594,211,363,142,44,NA,14,1,475,163
"2021-08-21T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1908,865,412,692,193,192,51,57,53,2,NA,11,2,95,34
"2021-08-22T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,707,18218,3925,10309,3365,1419,592,211,364,142,73,NA,13,1,484,161
"2021-08-22T12:15:00+02:00",DEUTSCHLAND,KINDER,351,7,1919,838,406,686,196,186,54,58,53,0,NA,11,2,100,35
"2021-08-23T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,770,18468,3934,10293,3412,1437,609,206,351,143,73,NA,11,1,462,163
"2021-08-23T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1937,832,411,668,201,184,54,60,54,0,NA,12,2,102,35
"2021-08-24T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1309,800,18907,3525,10290,3123,1359,596,214,357,142,72,NA,12,2,470,179
"2021-08-24T12:15:00+02:00",DEUTSCHLAND,KINDER,352,5,1935,841,406,665,193,188,52,59,53,0,NA,13,2,97,34
"2021-08-25T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,832,18891,3585,10302,3174,1357,595,222,349,144,70,NA,11,1,474,181
"2021-08-25T12:15:00+02:00",DEUTSCHLAND,KINDER,352,4,1963,826,405,683,194,188,51,60,53,2,NA,12,2,97,35
"2021-08-26T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,863,18994,3480,10284,3102,1320,589,208,370,143,97,NA,11,2,482,188
"2021-08-26T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1979,811,405,663,187,182,53,63,54,1,NA,12,2,102,41
"2021-08-27T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,919,18930,3474,10310,3105,1286,580,220,366,144,68,NA,12,2,487,186
"2021-08-27T12:15:00+02:00",DEUTSCHLAND,KINDER,352,6,1943,831,398,688,191,183,52,61,56,1,NA,10,2,102,38
"2021-08-28T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,965,18573,3585,10377,3165,1322,566,228,367,149,59,NA,13,2,499,182
"2021-08-28T12:15:00+02:00",DEUTSCHLAND,KINDER,352,9,1927,835,399,684,191,179,54,62,57,1,NA,10,2,104,35
"2021-08-29T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1310,1003,18298,3767,10409,3269,1322,572,219,372,147,81,NA,11,2,501,179
"2021-08-29T12:15:00+02:00",DEUTSCHLAND,KINDER,352,8,1922,839,404,689,198,177,55,63,57,0,NA,10,2,105,38
"2021-08-30T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,1062,18493,3837,10347,3347,1367,572,241,353,145,96,NA,12,2,491,186
"2021-08-30T12:15:00+02:00",DEUTSCHLAND,KINDER,353,7,1948,823,414,675,204,183,50,60,60,0,NA,9,2,96,39
"2021-08-31T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1311,1091,18893,3545,10280,3200,1270,572,241,353,145,101,NA,11,3,484,195
"2021-08-31T12:15:00+02:00",DEUTSCHLAND,KINDER,353,5,1951,831,412,703,202,186,45,61,61,1,NA,10,2,92,40
"2021-09-01T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1313,1129,19140,3402,10266,3113,1256,580,235,354,144,102,NA,11,3,492,182
"2021-09-01T12:15:00+02:00",DEUTSCHLAND,KINDER,353,7,1981,794,414,676,197,189,46,59,59,3,NA,10,2,92,39
"2021-09-02T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1315,1161,19246,3426,10367,3062,1232,577,229,361,148,106,NA,9,3,484,186
"2021-09-02T12:15:00+02:00",DEUTSCHLAND,KINDER,354,9,1990,805,423,694,207,189,47,58,60,1,NA,8,2,91,37
"2021-09-03T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1316,1208,19279,3354,10676,3030,1225,577,213,381,145,90,NA,9,2,499,182
"2021-09-03T12:15:00+02:00",DEUTSCHLAND,KINDER,354,9,2013,792,419,681,209,196,43,55,60,0,NA,9,2,87,32
"2021-09-04T12:15:00+02:00",DEUTSCHLAND,ERWACHSENE,1314,1251,18978,3368,10406,2987,1173,555,234,380,145,75,NA,11,2,518,183
"2021-09-04T12:15:00+02:00",DEUTSCHLAND,KINDER,354,10,1972,827,425,697,216,195,42,57,60,0,NA,9,2,86,37
